STA TRA700BN35,['https://toolsandmore.us/stanley-tra700bn35-heavy-duty-assortments-staples-5.aspx']
HPS VCUC-65,"['https://www.hubbell.com/hubbellpowersystems/en/Products/Power-Utilities/Connectors/Clamps/Hot-Line-Tap-Clamp/Hot-Line-Tap-Clamp/p/1683166', 'https://new.abb.com/products/7TAH006000R0003/dual-rated-split-bolts-1-0']"
HPS C2060294,['https://origin.hubbell.com/hubbellpowersystems/en/Products/Power-Utilities/Line-Construction-Hardware/Pins/Crossarm-Insulator-Pins/CROSSARM-INSULATOR-PIN-with-1in-LEAD-THREAD-8in-SHAFT-LENGTH-and-58in-x-7-12in-SHANK/p/1645663']
MAC JA5526,[]
MLK-1506B,"['https://www.fullsource.com/kishigo-1506b/', 'https://www.fullsource.com/kishigo-1516/', 'https://www.fullsource.com/kishigo-1164/', 'https://www.fullsource.com/ml-kishigo-1514/', 'https://www.fullsource.com/kishigo-f301/', 'https://www.fullsource.com/kishigo-1527/']"
GED 2200,['https://www.vikingelectric.com/product/detail/53271/CROUSE-HINDS-SL9']
SQD QO342MQ225RB,"['https://www.ebay.com/itm/New-Square-D-QO342MQ225RB-OUTDOOR-3-Phase-42-Ckt-NEMA-3R-MB-Panel/231466320498', 'https://www.rexelusa.com/p/62315/square-d/load-center-main-breaker-225a-240vac-3ph-42-42-nema-3r-65ka/785901290643/qo342mq225rb', 'https://www.gordonelectricsupply.com/p/Square-D-Qo342Mq225Rb-Load-Center-Qo-Rb-Mb-225A-3Ph-42-Circuit/5714634']"
UNI P1291GRN,['https://dreamline.com/accessories-backwalls/l-bar-support-bracket_shdrac20025l01.html']
BL BA12,"['https://www.mainelectricsupply.com/itemdetail/BLBA12', 'https://www.gordonelectricsupply.com/p/Bline-Ba12-24-In-Box-Hanger/5948486', 'https://www.springfieldelectric.com/d/Erico-512/69545', 'https://www.turtle.com/1037438/Product/b-line-ba12', 'https://webstore.servelectric.com/Product/B-LINE/264734-BLBA12', 'https://webstore.servelectric.com/Product/B-LINE/264736-BLBA1220', 'https://www.elliottelectric.com/P/Item/BLI/BA12/']"
BRA M21-125-C-342,"['https://www.elliottelectric.com/P/Item/BRA/M21125C342/', 'https://www.bradyid.com/labels/bmp21-plus-series-permasleeve-heat-shrink-tubing-cps-3392081?part-number=m21-125-c-342', 'https://ebhorsman.com/itemDetail?product=m21-125-c-342-wire-management-wire-markers-&p=196507']"
